                           TxHash                                 TxIx        Amount
31abfeaa6094005cf05e1458c21ee3a8b41a8cf7346930c3e7af196972d3ca8d     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
31ebdf78964b1c021cb1184792b5dbedda82735696db561f2b91992e0bac0922     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
324ba93a2f4c9c80163243146c6f60b1d24adb82b05e9d68f75a38b34114451b     0        1111111 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
327d468471adc7ce9ad8a862f98622795adc3fd64a0add0278dd0675519fee92     0        31424210 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3297ea357a5833c100abd8cb99be412b3c1bf1eefecf326163408103b07ecbcc     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
329a0f1a5a57e31c585ecde4ae9c81770cf0ee4727f607802ca516896d920e85     0        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
32bd770b2622fda4182872e5c9c7f4a53f4461c1d0f34a507e469ccf088beb2b     0        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
32dc940465e515acf744408c71e6f2c5408dd8eb3cd785378d56899c6821b507     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3302067c233278d983ef027aac5d4688627d640c215825c91a1bd17e8e111c1f     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
33192036b7b21d40e27a6365f35dfdd135497f6be9f355b764d5f5952f35714f     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3334cb7d5e8ba77147ef75e7e29bcb6593b6ae86fc74cb287419bd3ce6d09a7c     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3347888d81a2c51cb570c1c68ba014d8c345db668ae59b48fba06124592252b4     0        4719450 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3361ee966e568657019ea10ca935d29e74990389f397fc71b2553bfdefd9ed0f     1        2400161 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
33b3286870dc9db0a960147d32a655bbdf0681a5b21ef454da359c364d780dae     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
33d40f87e8ce060d0f4e704984c8550dfdc465a3719b03d5eb3a700740c45c70     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688709281015] Inbound Message!")
33d4c00f7d2ce205311c9523825d58be43965b9a903661ad4d90e06ce782eec7     0        44854170 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
33e770d99eeb714fc9fdc40e2f27aa7342661d7756d0bcf6babb2cf9f7ade823     0        1241280 lovelace + 1 cb46e65cad648ace645d32a698f35e4465528d036bcd92e5b0559148.000640a0363536343639373436333639373033363338 + TxOutDatumHash ScriptDataInBabbageEra "f9166026db97083655b5669f56ff94f750e6abda15ba283be2879cb627153bab"
34024452428efd2614bfba3c3869a5957a6107b652a992e26b2ad4d5bde1328b     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
34030fd0e64c599de3469e09fb621957b85581fa420e391b12ab3a82c7eaf078     0        13067920 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3413165baf0372de3a3a896c0673af63afb717b0474a4e55a8085e0a012dbc5f     0        14447120 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3457a227e3ed60f2c1bee360aa25c0bf7d5804e6773d991bb79a31d6cea49948     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
34781bc4b5ac0f7ffdd13159c00bf581e07e4e8b62aa84cd61ccf0511307b20d     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3486f0d58f6c3fde24ddacebdb8e815b736d4df1d0fc3eff9df79cb7d2c530cc     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
348bec6d5b3a4041edfcaf514891578e24517d84c3070646e14c4b24b6073a65     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
34a7ae58939b80be591f3f72c8ff64f02c7de2d0b9c52ea5c1171938b01d1cb8     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
34bca738c148de88abd0208a8fbcdb6e4efab34ce62f54d6c1f3f0a721f56320     0        10244870 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
34fcb0acb2557c5b1434512985aed6a519a67c1034ad3716fc999ec6bb0c1e4a     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
351350b368d9a5b4c9230e8ce16267df7f1ba665d10941a45a8f958cde1a33a1     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
35339936a9eb406b0c233d2b7bf8989ddd502f5cf9cfebb66ee00a95833f03ba     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
356106f01436ecb7c167a9f009d72e21198c6f2a32dbab9b6b132f710ea872ff     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
356428a94e07f9730f18be53694c407373a364ba45145cc7ab4ee917c12a7101     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
35778f8837cfb95c5e93403dbb98452c21676930780563c5bc759e3511b600dd     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
357fdd392e47c6a3720f3e60d2de5d9c3aafc224baf8dcbd6deaa008d58468ae     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
35c249f0228d881b94e5cb69465af1d01ef1a694d43683df99ae4a41a312eb66     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687944003571] Inbound Message!")
35ca28ffde90b76b31ce7bd9416faac6f3d8e22ec61495e4268b9f11286ca64f     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
35e68c89603fb26749a838d60fb4fd45ecbc9b602ca14fb09775d10a58865a82     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3649438fc83dcf3da9f09f9e6ecac480cc854c78ac6535a6d5b86570d0ed1ba3     0        10244870 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36634085703815b7e68e65360811a9af84961076fba8a76500ede8d372f25683     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
36757ef3d0b8a3e6a04a79a756f6c6fde088cd3c4a65571d54e4133e939b2905     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
367c3f1634a5555a6841b4371fde7170ff5e8a3e90be3a9363376e860379deb0     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
368955c78fea66059adc1431b4f9d37a343e87d08de0cb7688fe796fb8a6c5d0     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3699602f31d7afb6f537992d1f5c878448ba149a80bd4cf1e5ca7307354c4f56     0        13641150 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36a40d95796c6b27028aae8d88235e76a3b852f61c96f8441c8e8ca864ac7ed7     0        14455740 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36a4db165c69e32db16533cd8bb6c1b379b640e84c5b254e87bf547d0d3a0a2f     0        7339930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36a4db165c69e32db16533cd8bb6c1b379b640e84c5b254e87bf547d0d3a0a2f     1        7309760 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36a4db165c69e32db16533cd8bb6c1b379b640e84c5b254e87bf547d0d3a0a2f     2        20101840 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36a4db165c69e32db16533cd8bb6c1b379b640e84c5b254e87bf547d0d3a0a2f     3        6637400 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36b521cd61a03d36709a72fc3103fe02fb28da29ebc600a6ee29cc6016f8dc50     0        22575780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
36d8268f448374832d0471c95730407699cedcdf20b8a036e6f08527db1644d8     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687486330130] Inbound Message!")
374087ddc235aa19fbe57ef305934d03e6a9eac4f52ec6b95cbdbed54ae5b62e     0        1198180 lovelace + 1 cb46e65cad648ace645d32a698f35e4465528d036bcd92e5b0559148.000640a03534363537333734 + TxOutDatumHash ScriptDataInBabbageEra "c13e1738457d9e177aff1d3e7548be9d7f624a39b036cc0c0ebda3d00b9920ca"
3776792d6debf5a6ac0297fa2c1e1253acdd41aad9c42d45ddbaf314a2dc1f4c     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3779a8a4d75b9150dcc7587e6776a36de8862d26f7402be3392c2679544c309a     0        10249180 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
377e10d3afbedf32cd89162c05a0b9f3191870674c2ab7c633074369113ebb2b     0        20494050 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
378de8401121e35291e53bfd16590c8b694e99bcd0f40c2b6e952393e82c1382     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     0        9193230 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     1        5085800 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     2        7038230 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     3        2685130 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     4        6878760 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37cc30bdf97495dab5d32831d35229757b15ef92d5604cb69d8aa700bfeadcfb     5        3939340 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37dbc6cc4abba8b85ec3f590d2c1ba584d3845077e073eccc264ddd600292201     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
37ec375d4deb92c7cd2e6da5c2c621e63ce0cfed659634ae468f93adb311c00b     0        45414470 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
37ee72fdcfb7a9cf0f3515087a73bdb0da80726efe7f3eb854ed974f5ffcde7c     0        6637400 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
37f3248edfb74a1fcf088217a864aa1628bacc28e7905cd147b4eef2967df108     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
383a52b9c1a92a9b3079a1fc137f12d9deaa7ab62ecaf53ac06402dfa45e4dff     0        12951550 lovelace + 1 10a306bbe43977ec3c4f385df2c4ae39496114869018ab9c1a904436.446973636f7665727956616c696461746f72 + TxOutDatumNone
383d98617505cd575d98583cbc29ca2815c4241c929cd8dd4dc21b6c9971db81     0        4279830 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
38648142c062746539481edd715872ef54b35b20b047defe698c668047487a60     0        7339930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
38667ec663f0c4b1839749a5cd00b455b824163ca40a0b4ba3930761116cf22e     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3871f4df1652400950ef177622bbb9a147abe9a79665f3171e48b2ad4d8223eb     0        5452150 lovelace + 1 716b5c060475a60fa2f8930959aa8ea427d90d185aa86b6429ca0804.546f6b656e486f6c646572506f6c696379 + TxOutDatumNone
38870aae4e4464d7aa8668de475ca019ede9e457fbf5c0d9ed37fea00ea16611     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
388b39b4b32cfe4201387e526a894f2163cba996a2c351696eb3cd1bc4e07078     0        19778590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
38f9dae2bfd920959fd82ed47cd477e26f76cc4ee267883a61ca0a66d252e50f     0        19778590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
390940e78a5e6694b9d9c1cbdcad2cb44da804ade148777b7e4ef867b7c71939     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
390b06b31799d2cb82fc7f3ea343e78981cc925e6f6a0312245e7fae2a487c0b     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
391f2edfb2b7229033f23d7e22d7a936119e7cbd1a2e3729ab3bf6bbe9b4f8c2     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
392adf90366daca227d2a12289bf645aad6344a285eaa39356a81a9c71f1a058     0        19778590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
392ea9ac7849dff772b3bdd473bf0b46a42b3c6054bac15746cef16f87552ddc     0        14447120 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
397508aebc4a8978e744eea04384fd09223572e003c051f7e270b400402734de     0        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3999d63910df70df44e172c50dcef447ac10790b90a5df8d30c54f19b5e5a51f     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687469898537] Inbound Message!")
39caf0983795aebd3fe53c62c8fff2049c0e43de7e584a50ec2dc139a63b409d     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
39ec04ca8b12195444154a7733d6093aec9fb39291e87cfd3687f2c8e57202e0     0        8783780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3a232aefcdc9d853db793a11fec4f910465ff3f15b55320398288b375e237cd8     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3a848ae36f2ee2cbaf74a84ccec852be59763a3cc58a4951365fe2e5d7cf5a59     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3a84910720a7bfced77bc8ba74040b80243380c84975257337b02bfa6eb369bc     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3a8bd9d6ea77f4021117f4e7f7617b9efccce3dfe3f89d0d0d6b8d54e47cf67d     0        9115650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3a996a42307b937a4048a44d92bea2a3e664f895a9a2512549a0b9251e788fa5     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3aaed59ca8e236dbde85c812fdebf096531c02a01a3cf4b8190a63e0c4801af5     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3aafaca6f966785ca2ed4407066ae860ad99f354e25b13230e84cd2b1461d67b     0        1189560 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "Hello world, Preview Network!")
3ab5f0f6f03566c2d9b39a2c0826f7cb41d6b509a9a01bc97e33c1fb81f4c926     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3aebb471f44697ebc1dcdbc74c21bd2dbeb05aeb31a7eeff6f3a667b4a01ae05     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3aff17600e34090df0248690a48224086bffa72740b12fb50f53759728e00226     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3b11dabdcdf42cf6664afe9d738ca1f38af1dd518414e63df38a351e54b5104b     0        3706600 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3b55fed62bbbf2895abed394fee572dfb8cc70476a03218db1e15dd9d51d9e0c     0        7309760 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3b5a159573820652bbacfad6ea2e00487dfbaadefe036a12db379711415bb6df     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3b6202ee76803d3965dc983b60a1afaeac67a606c2e93dabd4c2ce2aca9726ee     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3b687dc896b3fda6b3129272f1dad93b11d1022002829415b6850295ed61a9eb     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3b9c7747c703191935b14478c94a648b44d12f6ffa40f1092ccfb62f0796081c     0        6417590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3bb98e079bf0ef23dac755c181d0776b6e3010276c5c886d59f17a0ca2119dd9     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3bc626c6f8e7e4c6a6de0ba405d1f5ba5b446ccb85895080e1786638f573c2a9     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3be7f2fe19ae543de4f212dd7fa25dd852c473bfb009292ee32422af1e5e4484     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3bfcf4e16c523cd506358d113b42f626cd124532ea96ac1e60b4b1a48b6aeda0     0        31161300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3c0095bf28bc804e5a37cd93e621f6a527f51f0173f2e8c571e07293de8c6270     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3c0b41526e0a8e36d6de0cc7f611b71216e63f000ceba89900f6fe601972e020     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
3c1c0e95b76e609eb857cd6fc7938d14e0c97e35f00efc583b94871b12483967     0        4245350 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
3c2ffb69bb53ffc82092a3005ceebd20cbbbba4270dfa5da7cc1aaad42d8e42d     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
